id,text,label
408,"Batteries came today, one package both batteries are dead, the other package both are good but for how long?",cats
409,"I only tried it twice because my dog(85lb American Staffordshire Terrier, AKA pit bull) is so easily freaked out that her only response was to yelp and run to her safe hiding place. She could make no connection to a behavior or command at all. Yes I tried it on myself first out of curiosity, no real big deal. I never had it turned up past 1/2 way. Now I'm stuck with $60 worth of electronics I don't want.",dogs
410,One day I was brushing my Guinea Pig S'mores hair and found a couple of scabby patches. I was so worried and with vet prices being so expensive that was my last option. I reserched and found out she had Fur Mites. I found that Ivermectin got rid of the mites but not the mite eggs. I looked every where for Ivermectin. I found some for 200 dollars and that was way to expensive. But then I found this on amazon and it was perfect it was cheap. I put two drops behind each ear and rubbed it into the skin. I even put it on my other guinea pig just so she didnt get the mites as well. Within a week S'mores got better she cheered up and the patches cleared up. Her hair even grew back. I will keep this bottle forever since its so big. If they get mites again I will be ready!!,cats
411,"My 4 girls all converge at once. Don't leave it unattended. The t kitties with &#34;de-feather it.&#34; Comparablel toys can be found at PetsMart. This one is the best, however. It arrives in an amzing cardboard tube. When it arrived I couldn't remember what I ordered that would be packed like that. And there is WAS - &#34;DA BIRD.",cats
412,pros,dogs
413,love the gift give them to many animals.really a great gift thanks so very very very much. Thanks thanks thanks thanks,cats
414,"Ok so I like to use leads, but I always seem to drop the plastic ones. The other day I dropped the plastic lead and the sound spooked my dog straight into traffic. Surgery left me with a loose grip. I love the planet dog zip leads for 2 reasons. One, because the lead itself fits into my palm and two because there is a padded handle that I can wrap around my wrist. Ok, I know I said two, but I have started to use planet dog leads on a belt for those days when I seem to drop everything. My dogs love the fact that we can go out more often. They are a little bit heavy for a very small dog.",dogs
415,Our dog would do ANYTHING for these treats! Have looked around at other brands...but this is the best.,dogs
416,This gate is useless. Don't be fooled by the free shipping. This gate doesn't stay in place for a second by itself. It is complete waste of your money,dogs
417,"Seems to be as described. One cat didn't care, another loved it. Not much else to be said, as not all cats react the same way to catnip.",cats
418,"I have a Drinkwell pet fountain for my 3 cats, which they love, and these filters work great and are very easy to work with!",cats
419,"I originally purchased one of these 3 years ago. Well constructed, works great as advertised. My dog is a rescue lab/retriever mix, a little over weight at age 15. She loves to go for a ride and a walk. To train I led her up with a leash a few times. Once she trusted it we never had any problems using it. Month ago I accidently left it at a park. When I realized and went back it was already gone. Came home and ordered another one.",dogs
420,I have three dwarf hamsters that love this product. I just leave it on the cob and they will chew of the kernels. It works as a great chew toy for them. It will take about one week for a dwarf hamster to chew off the entire cob. They will store a lot of the corn in there food storage area in the cage.,bunny rabbit central
421,"Boy likes fish, esp salmon and turns his nose up at chicken and other meats so this is what he gets. Been feeding him Purina One for several years (after I noted that the ingredients were not very different than the really really expensive stuff from the vet) and he remains healthy with clean teeth well into his golden years. Delivered to my door (in my golden years) by Amazon makes this a no brainer for me. I gave 4 stars because cats are strictly carnivorous not veggies lovers so what with the 2nd, 3rd ect ingredients not meat - well maybe price? But as long as he stays healthy and loves the stuff it works for me.",cats
422,I just bought 3 of these for my Mini Dachshunds and I like them better than the cord leashes because they don't seem to get so tangled and they don't slice your skin if the dogs wrap it around you. I was worried about how thin the belt is but they seem to be holding up just fine.,dogs
423,Excellent product and much more humane than electric shock collar. This product really works.,dogs
424,"The quality of this dog collar is excellent; it is sturdy, attractive and well made. The metal buckle will never break as can plastic ones. The collar is a beautiful shade of blue. We are delighted with this purchase.",dogs
425,"I have a 25lb Pug/Boston Terrier mix and he can chew through anything. We have had this ball for at least 6 months and it looks like new. We play catch inside and outside nearly every day, not to mention he chews on it non-stop. By far the best toy I have ever bought him!!!",dogs
426,"I purchased this shampoo for my german shepherd dog. I wanted a shampoo that was going to be good for his skin and condition his coat at the same time. This product had excellent reviews, so I decided to give it a go. It arrived in a nice sealed bag inside of a cardboard box. Nice packaging. I first used the on my dog when he was only a few months old, and covered in mud. I put him in the tub and used a little bit on him. I really did not have to put too much on his coat to wash the mud off. The stuff just seemed to take the mud right off his coat. In addition to the great shampoo factor and the conditioning, this really left my dog smelling great. I wasn't sure if I would like the smell, but the lavender and mint really smells professional! I will definitely buy another bottle when I run out.Pros:*Smells Great!*Removes all kinds of dirt*Lasts a long time*Conditions the dogs coatCons:*There aren't any",cats
427,I can not recommend this product. It works well as far as the flow of water is concerned although the capacity is not enough for multiple cats.My complaint with this product is that it leaks. When I first received the unit I would notice small amounts of water around the dish and assumed it was from my cats drinking. After having this product for several months I discovered this was not the case. It appears that the stainless steel water ramp is inserted into the plastic via tiny holes and this is where the leaking occurs. The puddle around the unit became so large that I had to buy a mat and fill the unit almost daily because the water would run out.This weekend I tossed the item to the trash and purchased the Drinkwell Platinum. It is one solid piece of plastic so it can not leak. Overall the construction just seems to be a lot better. It also holds a generous amount of water for my 3 cats.,cats
428,Addie our 5 year old pit bull mix had gotten one of these balls (identical size and color)as present about a year ago. she loved it and played with it everyday. It lasted her almosta year before she chewed thru and it had to be tossed out. I wanted her to have a new onesince it was her favorite toy. Took her about 4 hours to chew thru this one and it hadto be tossed out. In all honesty I waited too long to send complaint or ask for refund.So that is my fault for procrastination. but if you have a chewer this ball probablywont stand up well for unsupervised play.,dogs
429,"I can only tell you about our experience with this ""blue mouse"" as my Lhasa Apso knows it. I brought Gizmo home when he was 10 weeks old and although I cannot remember the exact time ""the mouse"" arrived, it was very early in my boys life, and they immediately became inseparable. When Giz finally wore the squeaky in the tail out, the earth shifted off its axis, so I ran out in search of a replacement. Fortunately for me, there was that mouse hanging on the rack. I bought not one, but two and returned home to a dog that saw life as it should be.....a mouse with a squeaking tail. Gizmo is now over 12 years old, recovered from a paralyzing spinal injury for the most part, and to this day, ""blue mouse"" has been by his side, receiving loving licks from my Gizmo. I have bought 3-4 of these in advance for an entire lifetime, and when the time comes for Gizzie to cross the Rainbow Bridge, his mice will all go with him, as I have safely tucked away each that has given his squeak for my guy. Never doubt a dogs love..... and thank you Hartz for the ""blue mouse"" that has meant so much for so long.",dogs
430,The filters are very easy to replace for the Hagen Catit fountain. I have also been known to rinse them out and reuse them while waiting for the next shipment to arrive and they continue to filter out the majority of cat fur even if the carbon is spent.,cats
431,"Every year at the vet office, we would be told that one of our cats had a problem with dental plaque. After going through the trouble to have her teeth cleaned, we figured these would be worth a try even though they are expensive. The cats love them! The only problem is that they are too big for either cat to eat so I cut them in half. The treats have an outer casing though, which is important in helping clean the teeth and is unfortunately very fragile and likely to tear. To slice the treats, I very carefully poke through the casing and the treat all the way around with a knife until it comes apart - a regular slicing motion would tear the casing and reduce the effectiveness of the treat. This is quite time consuming when I open a new package (I split all 50 treats at once to make dispensing easier later), but we have been plaque-free and the cats are happy!",cats
432,"I bought this item for my elderly cat's bed. He is arthritic and cannot jump up into warmer spaces like my younger cats can. He absolutely loves it. I actually wrap the pad with a really light, small blanket and use it with a regular cat bed and it works fine. Keeps things nice and warm but not too hot for him. Seriously, it gives me so much peace knowing that he has a warm spot to call his own. Great product.",cats
433,"So I gained this dog through my boyfriend. He never trained him and Sleet is about 5 years old. You know that saying can't teach old dogs new tricks... He actually scratched it off of his nose to a point that I was worried he had cut himself. I wish it would have worked but I knew there would be a problem when I had to chase him down to get the leash on him - that was about the 15th time I had tried to put it on him.Finally, I bought a leash with a handle on it and the leash was shorter in length - it seems to do the job and gives me complete control. If only he was trained earlier in his life.",dogs
434,I received a faulty one. Where the top half meets the bottom half you're supposed to be able to secure it with a screw. The top tube doesn't insert far enough (almost a full inch off) for the screw holes to align.,birds
435,"MY cat urinated in the back seat of my car on the way to the vet, and I stupidly waited a day to clean it out, because I thought it would just evaporate. Well, it did evaporate, but the stink remained.My sister told me about Anti-Icky-Poo (she's a vet), but I didn't want to spend the money (it seemed pricey, and I couldn't get anything less than a quart, which is more than I needed). I thought I could take care of it with vinegar, baking soda, carpet cleaner, and a wet vacuum. It seemed fine for a few days, but the stink returned. Then I tried a pet odor remover from my local store (which cost about $7), and then OdoBan($4-5) - both seemed to initially work when I sprayed them on, but after they dried, the odor returned. The OdoBan worked fairly well, but there was still a slight stink, especially if the car is closed up tight.I finally caved, after 4 weeks, when I came home to my car that was parked for 3 days at the airport, and was greeted by overwhelming cat urine smell. As soon as I got the Anti-Icky-Poo, I sprayed it on my car seat before I went to sleep. To my amazement, the next day when I entered the car, there was absolutely NO smell of cat urine. I went to work, and at the end of the day, the car was still fresh. I re-applied it once more on sections of the cushion I missed (I had to do a really close sniff test to detect any remaining odor), and sure enough, the smell is gone almost instantly.I am really happy with the product, and I recommend it. I just wish they made a smaller size, but at least I'll be prepared if I have to rescue some carpet or upholstery in the future.",cats
436,"I wish the ingredients had been listed before I bought this, because if I had known what was in it, I would never have purchased this product. It contains both EDTA and paraben. I don't use any products containing these ingredients on my own skin (e.g., face wash, body wash) and I certainly won't allow my dogs to consume/ingest anything that contains these ingredients. What a waste of my $8.",dogs
437,it was easy to set up and it worked well for about 2 months. Then it stopped working. I called Premier. They told me to send it back and they would replace it with no charge. It turns out that the unit has a LIFE TIME warranty. 1 week later I had a new collar and a free can of spray. HEY! Great customer service. I would recomend this product to anyone. Great service goes a long way!,dogs
438,Our little dogs just love it as our new Florida house has all tile floor and the little Chihuahaus were lost as to where to lay and snuggle!,dogs
439,"This is not a miracle worker - algae is still present. It still has to be cleaned out of the pond and the filter (which in my case is a 30-gallon pond). It will still clog the filter covering the pump motor. However, none of the above has to be done NEARLY as often as it did before we discovered this wonderful product. I use it fairly frequently, more in hot weather and it gets HOT here. I haven't tried any other products, and I don't see any reason to do so. Read the directions 3 or 4 times before using and I think you'll be glad you bought it.",fish aquatic pets
440,"We are a one cat household so I'm not sure how well this will work in multi-cat homes but for us this is wonderful. We converted when we were living in a very small studio and the litter odor was killing us. We have an elderly cat so she urinates a little more than normal and the smell was killing us no matter how many times we cleaned. We slowly weaned her off of the clay litter and onto this and we've never looked back. There is *no* odor to speak of and it is so clean and sanitary compared to that awful clay litter. My cat doesn't have it all over her paws and ingesting it and she seems to have taken to it well also. The only negative and it just might be my cat is that she drags the pellets out with her and they get on the bathroom floor, but I'd rather clean those up than clay!",cats
441,"This toy is cute. I like it, but my dog doesn't. He doesn't play rough with his toys, so this would be fine for him if he liked it. Because of the voicebox, I wouldn't suggest buying it for any dog that is likely to tear it apart.",dogs
442,"OMG all I have to say is....my dog loooves this bed, she went from being crate trained to straight to the end of my bed with this roomy, comfy bed! She loves it! Great buy and will definitely look to see what else is in your store!",dogs
443,"Bought two of these for two mid-size terrier mixes. They had a tendency to bark whenever our 1 year old son was napping or whenever we were not home to discipline them. The neighbor's dogs bark at anything within 1/2 mile of the house, and that puts our dogs on guard.Nevertheless, I put it on one dog. She barked. It sprayed. She stopped. So did the other dog, even though she wasn't wearing hers. They seemed to think that the spray was coming from the gate and not her collar. It definitely takes their attention away from what is making them bark. Point is that they did attribute it to their barking, and both dogs, after having used the collars a handful of times, stopped barking. Without the collars on, they do still bark, but I have to admit that it is less. Now if I can only get my neighbors to use them.I recommend saving your money on the refills until you find you need them (unless it makes mores sense on shipping costs).",dogs
444,"Two years ago my mother's dog pulled her off her feet, breaking her nose and dislocating her shoulder in the process. She's in her 50's and hasn't been able to walk him on a leash since. I purchased the Gentle Leader as a last resort to try to get them to walk together once more. All of her children are grown and she lives alone with her dog, so not being able to do this simple task broke her heart. Today they took their first walk around the block in two years. It took roughly 20 minutes to desensitize the dog enough to put the device on his head, but not long before his natural instincts kicked in and he relaxed enough to be walked. I highly recommend this product to anyone with the time to spend properly training the dog on this style lead. Thank you for giving my mom her morning walks with her favorite four legged child again.",dogs
445,My dog did not care for this powder at all and his stools actually became loose from it. I guess he didn't need it. I was hoping it would help his itchy skin and ears. Guess I will keep searching for an answer to his allergies.,cats
446,I was very pleased to be able to order this product from an Amason seller.My 20 years old dog needs to be on this supplement. I was happy to find it on sale at a good price.It helps him be able to walk without pain. He has very bad arthritis.,dogs
447,"Allows you to clean the litter box without the daily trip to the garbage can. I notice no odor even when the thing is close to full. Only drawback is figuring out how to carry the heavy spiral of bagged cat mess to the garbage bin. I suggest using a plastic grocery bag or carrying the LitterLocker out to the bin before cutting the plastic. Great product. Thinking of buying a second one for our second litter box. The refills are way cheaper on amazon.com and last 2 months for one cat, making it affordable.",cats
448,"1300+ mile trip and my cat remained bright-eyed, yet calm and relaxed. When I arrived at my new home, he searched around and quickly made himself right at home. Would definitely buy again!!",cats
449,"I have multiple cats and regular litter boxes are such a mess to deal with-the constant cleaning, the odor, the scattered litter, etc. I decided to try the Omega and I love it! It was simple to put together and works exactly like it says. The cats love it. They pretty much ignore the remaining standard litter box I left in favor of the Omega. Thanks Omega Paw for such a great product.2/23/10-My original Omega Paw is still working perfectly and such a dream to clean. I recently purchased a second one in standard size since a couple more cats have joined the family. It takes only a couple moments to clean them; no muss, no fuss and no odor. I still love Omega Paw!",cats
450,"Great cannister filter, easy set up, easy to clean, very little mess when disconnecting it to clean it. I have a 46 gallon fresh water tank and this filter keeps it clean without any problems. The hardest part about the set up was trying to get the hoses attached but once they were together, it was a snap to finish the set up.",fish aquatic pets
451,Arrived on time and in perfect condition. What can you say about a replacement dog kennel pan other than that!,dogs
452,"This mat has really helped with keeping the litter off my floors. I have two cats and since I purchased the mat it had cut down tremendously on the amount of litter they track all over the house. I have all hardwood floors and it's much more pleasant not to have litter ""crunching"" under your shoes with every step or sweeping every 5 minutes. Doesn't get it all and you have to shake mat off fairly often, but it is the best solution I have found for litter control. Would highly recommend this mat.",cats
453,"I bought these bags because the price was reasonable, and I've been happy with them. They are much sturdier than the plain doggy bags because they have a double layer. I will purchase them again!",dogs
454,"Like many other reviews, I have nothing but good things to say about this device. A friend of mine recommmended it and I bought one with some reservation. I have a small, short-haired cat and did not think much would come off of her. Boy was I wrong. After about 20 minutes I had enough hair that, if scrunched together, could make a baseball. And, even as skittish as she can be, she did not mind it at all. I held the comb in one hand and stroked her with my other hand. Comb. Stroke. Comb. Stroke...and so on. When I saw how much hair is now not coming into my house I am a complete convert to this device!",cats
455,Bought one at feed store. Doesn't fly as well as a plastic one but flexible and easy to pick up from flat surface. Heavy rubber should give long life.,dogs
456,"These bones are great! I can't find this size in many stores, and this is a great price for them. My 2 Huskies chew down a pair of them in about 18 months, which is longer than anything else has lasted.A bonus",dogs
457,"We have a greyhound with gas that can clear out a room. We purchased this product after reading the reviews on Amazon and trying a probiotic from a local store that did nothing. Prozyme has done wonders for our dog and has made our lives infinitely more pleasant. It reduced his gas significantly and the smell is no longer overwhelming, and often we don't notice at all. It has also helped him gain weight; he was a bit underweight after adopting him from the local rescue. Overall he is healthy and happy now and we are extremely pleased with the results. Highly recommended product.",birds
458,"After much research on a kitty perch, I found this product had mostly good reviews. The complaints were that unless you screw this perch into the window sill and use just the velcro, it is not very sturdy. I'd have to agree with this. I didn't even bother velcro this to the window sill because just by looking at the perch and the fact my cat is 10lbs and jumps from the floor or the couch, I knew this perch would rip right off the window sill. I didn't want to put my cat in that situation so I just went ahead and screwed it to the sill. I know this might not be feasible for many, but I live in an apartment complex and they said holes were fine so I did it.That being said, when it is drilled into the sill, it's very sturdy. I guess my window sill is pretty far up because I realized the cat couldn't really jump to the perch from the floor, so I moved a piece of cat furntiure close to the perch so he could climb up. I was hesistant to buy this after also reading about needing super human strength to ""snap"" on the legs. First off, I'm pretty certain these legs do not add any value aside aesthics because I do not think they actually aid in the support of the perch. That being said, I was very confused when I opened the box and saw the holes to put the legs in were too large and had no idea how I was supposed to ""snap"" these legs into place. After a short struggle and frustration, I read a review saying there are small notches that it should fit into. After some researched, I found to ""snap"" the legs into place, its as easy as using a hammer! Just tap the legs into place with a hammer and they will become secure.My cat isn't using the perch yet (at least not when I'm home) but I believe once he trusts it more, he will. I'd say unless you are screwing this into your window sill, I'd find a more secure method than the velcro stickers they include!",cats
459,"you know the rest.Got this last Christmas for my granddog, a 5-year old American pit bull terrier who puts all of her toys to the ultimate test. The handle was gone within a few weeks. Nine months later, the ball looks pretty pathetic, but it's still a viable toy. She's chewed a hole in it to carry it around, and it's still her favorite ""big"" toy. I'm ordering her another one for this year.",dogs
460,"This is an excellent product. It serves the purpose of always giving our cat an ""escape"" to our bedroom, away from our dog who often chases her. The only issue is that I wish the door to the kitty doorway could be completely removed! We never need it closed, and it's frustrating that it swings back and forth all of the time. We have tried everything to get it detached, but to no avail. The last thing we will try is a metal saw.",dogs
461,"Usually at least one of my cats goes NUTS for any highly rated cat toy Amazon, but in this case none seemed to want anything to do with these springs. I kept trying to launch them in a way to make them seem more appealing/exciting, but my cats didn't care for them at all. A few months ago I had bought a similar cat toy to these (a plastic circle that's easily batted around on hardwood floors and able to able to be picked up in the mouth) and they liked that a lot more. I don't recommend these toys, but every cat is different so...it may work for other cats.",cats
462,"This product is a God send for those people who have a dog that pulls on the leash and thereby making walking the dog a struggle! Dogs naturally will tug against restraint. Former methods of using a choke collar or even worse a harsh coller that will cut into the dogs neck if it pulls are cruel in my opinion as is the method of jerking the dog back if it pulls. Dogs do not like to have thier heads turned if they pull. They will IMMEDIATELY stop pulling! I admit that initially my dogs didn't like the collar over the nose, but that passes quickly. This is not a muzzle in any way. It gently and humanely stops the tugging and you will have happy walks! This product is a blessing! You will love it.",dogs
463,i bought this for my 4 month old yorkie and she loves it. i don't have to worry about her when im not home. and there is enough room for my 3yr old shih-tzu to be in also.,dogs
464,"Interesting idea that we are trying to get our kitten to use. Slow is better. Take your time getting the cat used to seeing the hole in it or they just want to jump down it!! lots of fun though!! cant wait to get our cat, Ford, totally trained. Now all they need to do is find a way to teach cats to flush",cats
465,Surprise --- this dog crate was easy to assemble--no long pins at the corners and trying to balance the whole crate while assembling. My lab had outgrown his smaller crate and this crate is absolutley perfect for him. We cover it with towels and he loves to go into his own personal space.,dogs
466,I was hesitant to try this product for fear of my puppy becoming dependent on it. However I bought a possessed beagle puppy that would howl whenever she was alone....even if for only a minute. Her howling became so bad that my neighbors were calling the police. I went so far to call a dog behavioralist who told me to return her to the breeder. I bought this as a last resort and am amazed at the transformation. She is now the quietest and sweetest puppy ever! I can definitely tell when we are running low though as she starts whining again. I will always keep this around. It has saved my sanity.,dogs
467,"This is the cheapest most home-made looking cat toy I've ever bought.. and yet it's the only toy that is capable of keeping my cat entertained for more than a minute at a time. She loves this thing. Definitely count on having to play with your cat actively with it though. Yes, it looks cheap. It's some rotating cardboard tubes attached to wire. But, something about it makes my cat go nuts on it more so than any other toy I've got her. We play with it for 10-15minutes every day and she never gets bored of it so long as I'm actively playing with her using it. Good exercise for her too!",cats
468,"Product is exactly as described. I never had a problem with any ""odor"" as mentioned in previous posts. This is great if you have leather seats. My dog was however smart enough to figure out how to wiggle out of the hammock and find the floor boards for a more comfortable ride. My dog slides around in the hammock a little but other than that my seats and interior are not all scratched up!",dogs
469,Will order again to keep the clippers in good working order. Better then using WD-40 or another oil on them. Can't beat the price. Definitely would recommend this product.,cats
470,My two dogs love these. Their teeth are nice and white and I have noticed that I can go longer between brushings with CET Toothpaste which neither they or I appreciate. If they get a little much bunched up from chewing I just trim with scissors and they are back in business.,dogs
471,"I purchased one of these hoofers at my local PetCo and my small (16lb) dog loves it. The picture doesn't show it that well, but is is the whole hoof of a bovine, the toes with the bones and meat and skin all there. It is dried and not cured, which I am really pleased with.It doesn't smell bad like sometimes just the clipped hoof can, and infact even when my dog has been chewing on it for a long time I don't notice it being smelly. I've had rawhides after being chewed smell pretty bad from the curing chemicals but this hoofer doesn't smell gross. Even though it has more stuff in it than just a rawhide it doesn't get super stinky, a big plus for our apartment since we can't leave chews outside.Over all I recommend this hoofer as a good alternative to rawhides. If you have a big dog you may want to monitor them since it does have the toe bones inside and they are small.",dogs
472,"Used it for outdoor feral cat shelter. BoughtDoor from petco. Added thermal pet bed.I put it up on two milk crates, and voila!Out of the 18"" snows and happy outdoorCats for the winter! Dont know how warmThey were, but they are still alive andSpent the winter in it. Pricing was reallyGreat and fast delivery. Good to keep itOff the ground a little all year round asThe door opening is a little low to theGround. By the way, this is consideredThe small/ med pet barn",dogs
473,"I have two small Labradors, and in less than three hours they had torn a basketball-sized hole through the chainlink right in the middle of the kennel. The fence itself is cheap, flimsy and loosily woven; it flexes way more than it should and I had my doubts about it being secure before I started construction. I repaired the hole in the chainlink by reweaving the wire and reinforcing it with the bendable metal fastners that come with the build but it was only another hour or so of them left alone before they had yet another hole torn. This isnt't from bending up from the bottom or pealing a piece back thats unsecure; this is the middle of the fence and the metal is being unwoven and stretched. All in all, I've mad four repairs, and there's been 5 holes ann in different locations. The last one is the deal breaker, the kennel is ruined, and it never not even once provided more than a few hours of an enclosure for my dogs. I would not recommend this product to anyone; it's expensive, low quality and unreliable. Maybe if you have little toy dogs with half-a-brain that wouldn't dare to put force on the fence, then you *might* be alright so long as they never test their boundries, but Labradors want out and this will not keep them from achieving that. Do not buy this sorry excuse for a kennel.",dogs
474,I thought that this was going to be great for out larger breed dog. Unfortunately it only holds really tiny pieces of treats. I cannot see how a dog small enough to eat such small pieces could pick this heavy toy up.,dogs
475,"Angel's Eyes is truly an answer to my prayer. My beautiful little dog always had these ugly brown stains running down from his eyes. I had tried everything. It was so frustrating. Then I saw an ad for Angel's Eyes and ordered it from Amazon when I saw the before and after pictures of dogs who had used it. It is a powder and the first challenge is getting your dog to eat the product. I sprinkled it over his food and he stopped eating the food. I tried everything to get this nasty powder down his throat. Finally I realized how much the dog liked milk. So I stirred it in with milk, added some vanilla pudding for a sweetner and then some Fiber 1 cereal with honey clusters. Well....the dog gobbled it up and begged for more. That works for us. So he now has a lunchtime treat of Angel Eyes and the ""happy mixture"" and we have a miracle. It has been a month now and his eyes are absolutely beautiful. The stains are gone. This is a mild antibiotic and ground liver. I talked to my vet before using the product and although it is an antibiotic, he said it was very mild and would seldom be used to treat any problem that a dog would have. The vet made our little Sam his ""experiment dog"" taking before and after pictures. And it is amazing how beautiful his eyes are now. Although some dogs will eat this on their food, the main thing is to have patience and find what works for you in getting the dog to eat this product. I am delighted with the results. People used to look at my dog and say, ""What's wrong with his eyes."" Now they say, ""What a beautiful little dog."" I am so grateful for Angel's Eyes. You will need to keep giving the product to the dog on a regular basis. For the first three months every day, and then about three times a week. It is expensive, but it is worth it as far as I am concerned to have the ugly eye stains gone. I recommend this product highly.",dogs
476,"I am very happy with Kennel Cover and have two now for both dogs. It fits very well on each of the dog carriers, fits the windows and doors very well and keeps them warm in the back of the truck when driving when it is very cold up here in Montana. I can take them anywhere with me now and not worry. The camo is great and the insulation keeps them warm.",dogs
477,"My two dogs LOVE these. I stuff pieces in their Kong balls, which makes a long-lasting, healthful treat.",dogs
478,"I agree with the previous reviewer - these products are terrible. Sounds great but I've been thru 4 in the past 3 years and they all fail. They eventually crack, leak, and sink. I would strongly NOT recommend this product!!!",fish aquatic pets
479,"This large & sturdy cockatiel cage is very well made, more than big enough for my 2 tiels, providing them ample room for all their toys, bathing and nesting areas. They were very happy with their new home and love the play area on top! The cage was easy for me, a petite woman, to put together, and comes in many colors. I chose a color that matches my decor perfectly! The seed guard keeps the area as clean as possible around their cage. It rolls easily on the caster wheels, and I like the locking feature to keep them safe when my young grandson is around. This cage has all the features that I have been looking for in a new cage.",birds
480,"i had to take a lot of time cutting a schnauzers hair. and the same thing for two himalayans. i didnt notice this clipper was not advanced or pro, my bad, though/.chao, BARRO. COMBATE Fight Club. [...]",dogs
481,Without this filter I would have to clean my turtle tank every few days. If I left the tank for 5 days the smell would become overwhelming.With this filter it keeps the water clear for about a week. I leave my tank for another 7 days and the filter will get covered with gunk on the inside and its hard to clean out the the inside of the tubes!I really like this filter though. Its affordable and I don't have to clean the tank every three days.,fish aquatic pets
482,"these are great bags. i don't use them with the holder that attaches to the leash. i find them very convenient size-wise to just carry in the pocket as a roll, or just tear one or two off. i use to spend too much money on small waste basket size plastic bags. i was so happy to find these. i'd highly recommend them.",dogs
483,"I really like this product, my weim suffers from several allergies, food, fleas and some weeds in addition to scratching and hives, he developed dry skin and bad dandruff, I've tried couple medicated shampoos which helped clear his parasitic infection on the ski, but the dandruff remained, so I thought I'd give this a go and its wonderful, cleared up all dandruff and his skin is calming down a lot (I also changed him to natures variety lamb and oatmeal food), this is definitely a product I'll keep buying.",cats
484,Thought this would be great for my puppy who likes to chew. She just isn't interested. But it seems sturdy and well made. Heavier than what I had imagined. Putting it away for now and will revisit down the road.,dogs
485,He will not even touch it and he will eat everything. I am very disappointed. I bought several nylabone products for my dog and he does not like any of them.,dogs
486,"We have two adults cats and one started having trouble using the litter box recently. Previously we used Yesterdays News litter and it was difficult to keep the litter smelling fresh by the end of the week.We tried this product and the cats took to it right way... no more problems with messes outside the box. I highly recommend that you use a premium super clumping litter, though, because if the clumps break apart they don't get scooped out of the box. I also highly recommend a litter mat as the cats seem to get it outside the box more easily. Otherwise, it's a great option for an automatic litter box.",cats
487,It's is as it is shown in the picture - after you get the screws tightened extremely tight! They have to be VERY tight for the bed to straighten out. Otherwise it twists and doesn't lay straight. I thought there was something wrong with it until my boyfriend used his elbow greese!,cats
488,Exact replacement item. Molded tabs slide into frame. Easy to install. There are two types of these be sure to find the molded numbers on your original .,cats
489,"Three stars might be a tad generous. Yes it's soft and light so it's easy on the dogs' mouths, but they never get their mouths on it because it really can't be thrown very far, at least by me. When I first got it and threw it, they'd be long past the place where it fell, thinking it was actually going somewhere. Now when they see me pick it up, they look bored and hope I'll just get a different disc. One that flies. This one has lousy aerodynamics. Most reviewers claim it flies well, so maybe it's me, but I have other discs that I can send really well and far (Jawz disc is best). This one I can throw maybe 50 feet on a good throw, which is fairly pathetic. So just a heads-up that majority opinion does not guarantee your own satisfaction. Personally, I highly recommend the Hyperflite Jawz Disc (at Amazon), which is easy to fly really well and far.",dogs
490,"Not quite large enough - but good to keep wind out.This is a good buy, but measure the opening - which I didn't do.",dogs
491,This is so much nicer than any other pet food container I have used. Seals tight. compact. Looks good and holds a lot more than you think it will. A very good value.,dogs
492,"Good dog collar. That is all I want to say, but 15 more words are required. Peace to all humans and robots.",dogs
493,"I sent this as a Christmas present to my brother & sister-in-law. They have a young Golder Retriever that has just started agility -- mostly to get him familiar with training & to burn off some energy. He is approx 80 lbs & can use most of the equipment enclosed -- the spacing on the weave poles is a bit too tight for him. They were really happy with it and my young nieces are also having a blast with the stopwatch, ribbons & tunnel!",dogs
494,"My vet (at a world famous vet hospital in the Boston area) said greenies were ok. Here's the basic deal- There are incidents of dogs choking and dying over greenies, rawhide, natural bones, rubber balls, toys ... just about everything- Greenies gets a lot of press because it's an established company - there's someone for mourning owners to blame and sue - but that's the only reason greenies gets singled out. We love our dogs, of course, and it just takes one or two people to tell the world their heart wrenching stories, and then you think it's an epedemic.- overall the risks are very very very low. It's a handful of cases over millions and millions of dogs. And the risk of rawhide is not lower than greenies.- Moreso, dogs need to chew on something like rawhide or greenies. Tooth health is also critical to dog health. Dogs die early due to poor nutrition if their teeth decay too young. And that's what will happen if you don't give your dog chewable treats like greenies or rawhide or natural bone - their teeth will decay and fall out before their time.So overall, your dog needs bones/chews for long term health. The risk of greenies is the same as the risk of rawhide and is less than 1 in 100,000 or anything close to that. But the risk your dog faces if you deny her/him things like this are much higher because they need it for tooth health.",dogs
